app,lang,content,score,detected_lang,sentiment
JazzCash,en,بہت ہی ناقص اور گھٹیا ترین کارکردگی کی حامل کمپنی ھے۔ کٹوتی بغیر پاس ورڈ کے کر لیتے ہیں۔ تمام احباب کو التماس ھے کہ جاز کیش کے بجائے ایزی پیسہ اور ان سے بھی بہتر ہو پیسہ اکاؤنٹ استعمال کریں۔ 0 سٹار کی حامل دنیا کی گھٹیا ترین کمپنی ۔,1,ur,negative
JazzCash,en,"good service,",5,hr,positive
JazzCash,en,let me try,5,fr,positive
JazzCash,en,suleman malik,5,et,positive
JazzCash,en,rahatrazzq,5,it,positive
JazzCash,en,all ok app,3,sv,neutral
JazzCash,en,good 😊👍,5,so,positive
JazzCash,en,zainkhan,5,sw,positive
JazzCash,en,too much good,5,so,positive
JazzCash,en,best app my favrt,5,sv,positive
JazzCash,en,excellent 👍🏻👍🏻👍🏻👍🏻👍🏻,5,ca,positive
JazzCash,en,mare app ni ban rhie,5,tl,positive
JazzCash,en,good job,5,so,positive
JazzCash,en,customer service ko bahtar kare .,5,hr,positive
JazzCash,en,good app my pak,5,tl,positive
JazzCash,en,good work 👍,5,af,positive
JazzCash,en,give me 10000 loan,1,it,negative
JazzCash,en,star,5,sv,positive
JazzCash,en,good👍,5,so,positive
JazzCash,en,loan have been eligible,5,da,positive
JazzCash,en,4jp e p f9l ml r wb0,2,cy,negative
JazzCash,en,very quick,3,fr,neutral
JazzCash,en,baba rajpoot592 vehari,5,sl,positive
JazzCash,en,slow working,1,pl,negative
JazzCash,en,excellent application,5,fr,positive
JazzCash,en,nice work,1,pl,negative
JazzCash,en,good jazz cash service,4,hr,positive
JazzCash,en,good work in pakistan 🇵🇰,5,af,positive
JazzCash,en,awesome app. i really like it. isko istaml krna boht asan hai.,5,af,positive
JazzCash,en,wonderful 👍,5,af,positive
JazzCash,en,ek ghanta lg jata he open hone me or pkgs wagera bi boht mehnge hen jezz k,2,nl,negative
JazzCash,en,"good service, coronavirus khatarnaak ha",5,hr,positive
JazzCash,en,allah baksh allah baksh sfgxxgjjd gddghfsfjfdghhfd jgdj jalisco,5,id,positive
JazzCash,en,amazing app 👍,1,tl,negative
JazzCash,en,bahtreen,5,nl,positive
JazzCash,en,gujjar king 👑💖,5,id,positive
JazzCash,en,میں کب میں قرض ادا نہیں کر سکتا معاف کر دیں,5,ur,positive
JazzCash,en,i donot like,1,sl,negative
JazzCash,en,so nice 🙂,5,it,positive
JazzCash,en,good 👍🏼,5,so,positive
JazzCash,en,mera account suspende huwe aik month se ziada hogya hai bht bar jazcomplaint bhi ki hai emails ki hain helpline pe pta ni kitni bar call ki hai mgr masla hal ni ho rha 49k advance bhi lia hua hai please solve my problem,1,et,negative
JazzCash,en,zabrdsst app ha,5,nl,positive
JazzCash,en,jazz cash bahut acchi hai lekin mera account login nahin ho raha,5,en,positive
JazzCash,en,gud one,3,et,neutral
JazzCash,en,okay👌,5,tl,positive
JazzCash,en,jazz cash account vari naic mobile 📲📲 account vari naic jazz cash account vari naic review jazz and,5,ro,positive
JazzCash,en,best.,5,de,positive
JazzCash,en,good👍 app i like it ❤,5,af,positive
JazzCash,en,lbrar👍👍,5,es,positive
JazzCash,en,good working on internet nice job,5,nl,positive
JazzCash,en,may lone available for me,5,fr,positive
JazzCash,en,perfect app,5,ro,positive
JazzCash,en,"very unreliable platform, ye khas ossi time kam nar kerta jis time apko cash ki zaroorat ho ya online kerna ho",1,tr,negative
JazzCash,en,most use full,5,fr,positive
JazzCash,en,nice time saving,5,hr,positive
JazzCash,en,amazing 😍😍,5,sw,positive
JazzCash,en,kashf,5,sw,positive
JazzCash,en,all da best app,5,it,positive
JazzCash,en,good luck 👍,5,so,positive
JazzCash,en,ashfaq ahmed,5,so,positive
JazzCash,en,"i’ve been using jazzcash for a while, and it’s honestly a game-changer! 😎 sending money to bank accounts, cnics, or other wallets is super easy, and even receiving payoneer or raast payments is instant. ⚡ paying bills, topping up mobile phones, or buying data bundles is just a few taps away. plus, features like bachat account, digital insurance, and mastercard for online/offline shopping make it a full financial hub. 🏦🛍️",5,en,positive
JazzCash,en,devil dj,5,da,positive
JazzCash,en,chor chor chor jazz cash chor logon k paise khatay hyn inka koi complain office nai aur helpline pe sb jhoot bolne k liye baithay hyn mere ac ki limit upgrade kerne k liye mujy aj 7 din ho gaye hyn apply kiye howay aur roze inke operator aik din barha detay hyn logon ko lootne k liye jazz cash bana hy inke bank waly inko apna nai mantay na wo inki complain lyty hyn sab fraud hy,1,en,negative
JazzCash,en,👍😊👍 good,5,so,positive
JazzCash,en,. lmcotrw to dsa🟡🧏‍♀️,5,pl,positive
JazzCash,en,good 👍 mazey,5,so,positive
JazzCash,en,good service....,5,hr,positive
JazzCash,en,best app fastest app ...,5,fr,positive
JazzCash,en,nice 👍🙂👍🙂🙂🙂🙂🙂,5,pl,positive
JazzCash,en,very bad experience jazz cash app muj aj 11 din ho ga ha mana insurance claim ke liye document submit karva maine 3 september ko submit karate aaj 11 september ho gai hai mujhe koi response nahin diya veri bed experience with cash cash application no response customer service 24 hours ka time dene ke baad,1,en,negative
JazzCash,en,fabulous,5,ro,positive
JazzCash,en,yousafrind,5,tr,positive
JazzCash,en,i love jazz cash app,5,hr,positive
JazzCash,en,very nice love it,5,cs,positive
JazzCash,en,"jazzcash is a big fraud. i would strongly recommend not using their services. some people from their internal team are carrying out scams and malicious activities with users’ mobile accounts and balances. i have received messages showing that someone was trying to withdraw funds from my account, but since my balance was zero, they couldn’t. i’ve faced this issue many times, even after resetting all my passwords and credentials. i’ve also heard from reliable sources that their internal developers",1,en,negative
JazzCash,en,easy banking,5,tl,positive
JazzCash,en,betarin,5,id,positive
JazzCash,en,♥️i love you 🍁,5,cs,positive
JazzCash,en,loan lia howa tha shukar hy kata nhe 😂😂🤣🤣🤣,5,sw,positive
JazzCash,en,699 ka pakg lgay 1400 urh gya gndi service hramkhor lotery,1,id,negative
JazzCash,en,bekwaas company hai ye. pehle automatically services activate kar k balance harp leti ti aur ab tu jazz cash se paisy scam karne lagy hai ye jazz wale . pata nai es ka malik ketna bara dhako ho.,1,id,negative
JazzCash,en,l like jazzcash,3,sq,neutral
JazzCash,en,jazz cash nice app,5,it,positive
JazzCash,en,dil kar raha tha,5,so,positive
JazzCash,en,please cutting khatam kare,1,tl,negative
JazzCash,en,sent da money,2,it,negative
JazzCash,en,henging problem,2,no,negative
JazzCash,en,bkwasssssssss tareeeennn,1,nl,negative
JazzCash,en,plz update my jazz cash,1,sk,negative
JazzCash,en,ninc,5,tr,positive
JazzCash,en,slow,1,sk,negative
JazzCash,en,nazia ☺️😌☺️☺️,5,sw,positive
JazzCash,en,pardesi hasnain abbas rajoka chiniot,5,id,positive
JazzCash,en,everge,3,da,neutral
JazzCash,en,good and esay,4,so,positive
JazzCash,en,goodest,5,af,positive
JazzCash,en,bakwas rabbish,1,so,negative
JazzCash,en,i like for jazzcash,5,sq,positive
JazzCash,en,very bad experience regarding jazz cash helpline useless staff..account upgrade ke request ke hay 8 din guzar gae par ub tak bank verification pay atka howa hay koe update nae ae..helplines pay cal karta hu to har ddafa aik new topi day d jati hay aur kaha jata hay apka issue priority base pay solve ho jae ga par ub tak khuch nae howa herat hay itna vast network itna non coperative staff..ub to helpline pay cal krtay howay sharam a rae pta nae kia new topi advice mil jae ge na jaiz network say .,1,en,negative
JazzCash,en,jazzcash good project,5,hr,positive
JazzCash,en,best app,3,fr,neutral
JazzCash,en,humary paisy account sy kabhi katy jatey ha is ka kiya security issues ha,1,fi,negative
JazzCash,en,jaaz cash good working,5,so,positive
JazzCash,en,best for money saving,5,no,positive
JazzCash,en,good for me,5,cy,positive
JazzCash,en,best tranfer app,5,no,positive
JazzCash,en,happy,5,fi,positive
JazzCash,en,💕 love jazz,5,sl,positive
JazzCash,en,lmranrajut,5,hr,positive
JazzCash,en,beautiful,5,fr,positive
JazzCash,en,السلام علیکم,5,ar,positive
JazzCash,en,m.shahbaz,5,so,positive
JazzCash,en,mujhe loan nhi mil raha,5,sw,positive
JazzCash,en,zabrdast app,5,lv,positive
JazzCash,en,otp problem,1,hr,negative
JazzCash,en,wow 😲😲😲😳😲,5,pl,positive
JazzCash,en,good 👍hboh,5,cy,positive
JazzCash,en,👍;;; 👍;;;;;,5,unknown,positive
JazzCash,en,updates,5,fr,positive
JazzCash,en,ubaid khan,4,so,positive
JazzCash,en,best,5,af,positive
JazzCash,en,nice working,3,pl,neutral
JazzCash,en,okay,5,tl,positive
JazzCash,en,not very good,1,af,negative
JazzCash,en,zabardasti,5,lv,positive
JazzCash,en,very goog,5,af,positive
JazzCash,en,jazz cash,2,sq,negative
JazzCash,en,imranali for,5,it,positive
JazzCash,en,a 1 g,5,cy,positive
JazzCash,en,best in jazz,5,nl,positive
JazzCash,en,some time not working,5,af,positive
JazzCash,en,plz send me otp,5,nl,positive
JazzCash,en,well-done,1,cy,negative
JazzCash,en,nice....,5,pl,positive
JazzCash,en,jafer,5,sq,positive
JazzCash,en,👍 good pool,5,hr,positive
JazzCash,en,soooooo cooool and good 👍,5,so,positive
JazzCash,en,superb👍,5,id,positive
JazzCash,en,good working now,5,af,positive
JazzCash,en,complete nonsense ❌,1,fr,negative
JazzCash,en,dakoo waste of money,1,af,negative
JazzCash,en,excellent service👍🏻,5,fr,positive
JazzCash,en,i love you jazz cash,4,hr,positive
JazzCash,en,love you jazz cash,5,sk,positive
JazzCash,en,🥰🥰🥰🥰,5,unknown,positive
JazzCash,en,"package lagao to balance share ho jata ha , sahi bakwas app hai",1,sw,negative
JazzCash,en,space,5,ro,positive
JazzCash,en,nice application jazz cash,5,it,positive
JazzCash,en,always good,5,so,positive
JazzCash,en,very good serves,5,af,positive
JazzCash,en,good work 💯,5,af,positive
JazzCash,en,nice 👍👍👍,4,pl,positive
JazzCash,en,zain 🥰,5,sl,positive
JazzCash,en,jazzcash god app,5,hr,positive
JazzCash,en,wonder full,5,af,positive
JazzCash,en,lovely,4,hu,positive
JazzCash,en,"vipjazzcash,,plz help me plz lon do mugha,,",5,sq,positive
JazzCash,en,good it,5,so,positive
JazzCash,en,great is jazzcash,5,sq,positive
JazzCash,en,best review,5,af,positive
JazzCash,en,grateful service,5,ro,positive
JazzCash,en,mughal,5,sw,positive
JazzCash,en,best ap,5,nl,positive
JazzCash,en,paisay to return kr do,5,tl,positive
JazzCash,en,muhammad niayz,5,sw,positive
JazzCash,en,bahut achcha laga,5,so,positive
JazzCash,en,numanrajpoot,5,et,positive
JazzCash,en,گوڈ🫶🫶🫶,5,ur,positive
JazzCash,en,arshad,5,so,positive
JazzCash,en,open,1,nl,negative
JazzCash,en,fasal,5,so,positive
JazzCash,en,.😃🏣😃🏣,4,unknown,positive
JazzCash,en,awesome 👍 in apk,4,af,positive
JazzCash,en,mjy loan ni mil rha plz give me loan,5,ro,positive
JazzCash,en,ranaesghar,4,cy,positive
JazzCash,en,nice 👍🏻,1,pl,negative
JazzCash,en,inza yousaf,5,sw,positive
JazzCash,en,some time slow,2,no,negative
JazzCash,en,hsazrat umar,5,pt,positive
JazzCash,en,old version is best,5,af,positive
JazzCash,en,verry good,5,af,positive
JazzCash,en,aveage,3,no,neutral
JazzCash,en,😊👍 good,5,so,positive
JazzCash,en,saif,5,cy,positive
JazzCash,en,jazz,5,sl,positive
JazzCash,en,organic jazz,4,sl,positive
JazzCash,en,rizwanali,5,sw,positive
JazzCash,en,lajawab,5,sw,positive
JazzCash,en,v nice app,5,cs,positive
JazzCash,en,excellent work 👌,4,nl,positive
JazzCash,en,app me kisi pkg ka screenshot q nahi le skte bhai? kis hootye ne app develop kiya hai ye feature apki app ma? isko foran hatao jahiloo,1,no,negative
JazzCash,en,trust full app,1,it,negative
JazzCash,en,okay 👍🏻,5,tl,positive
JazzCash,en,rajib ali,5,sw,positive
JazzCash,en,amazing app🤪🤪,5,tl,positive
OLX,ur,good 👍 shahbaz hanif,5,so,positive
OLX,ur,بہترین کاوش ہے,5,ur,positive
OLX,ur,بہترین ایپ ہے,5,ur,positive
OLX,ur,یہ بہت ہی اچھی ایپ بنائی گئی ھے شریف لوگ اس سے بہت زیادہ فائدہ اٹھا سکتے ہیں,5,ur,positive
OLX,ur,بہترین معیار دستیاب,5,ur,positive
OLX,ur,login ni ho rha,1,cy,negative
OLX,ur,no urdu language*,1,fr,negative
OLX,ur,اس ایپ میں اب ایڈ پرپیسے لگا دیےگئے ہیں۔سودا ہونے سے پہلےپیسے کس بات کے؟ آپ بےشک پراپرٹی کاسودا ہونے کے بعد اپنی فِیس وصول کرنے کا حق رکھتے ہیں ،سودا ہونے سےپہلے نہیں ۔براہ کرم اس شکایت پر ضرور غور فرمائیں ۔شکریہ۔,3,ur,neutral
OLX,ur,بہت بہترین!!!,5,ur,positive
OLX,ur,ایپ نہیں چل رہی,1,ur,negative
OLX,ur,پہلے بھی عرصہ میری ایپ نھی چلتی تھی اب پھر وہی مسئلہ ہے۔۔ ایپ اوپن ہی نھی یوتی,1,ur,negative
OLX,ur,olx app اوپن نہیں ہورہی ھے۔انٹرنیٹ کنکشن میں کوئ پروبلم نہیں ۔لہذا ایپ کے فالٹ ختم کریں۔,1,ur,negative
OLX,ur,mere pass olx app open nahi ho rahi...,1,id,negative
OLX,ur,سر میرے موبائل میں اولیکس لوڈ نہیں ہو رہا,2,ur,negative
OLX,ur,کاروباری شوق,5,fa,positive
OLX,ur,fazool,5,hu,positive
OLX,ur,olex open nahin ho raha help please,5,en,positive
OLX,ur,میر مبائل سامسنگ پرو ہے اس میں یہ پروگرام نہیں کھولتا ہے کوئی طریقہ کار بتائیں,5,ur,positive
OLX,ur,acha he good,3,so,neutral
OLX,ur,ٹیک نہی ہچلتہ,2,ur,negative
OLX,ur,bist,5,de,positive
OLX,ur,pata nahi kiyu par app start nahi ho rha mene sb permissions b dy d hen or internet connection b change kr k dkha ha pr still wohi issue ha app start nahi ho raha,1,en,negative
OLX,ur,تودلداچاهی۰,5,fa,positive
OLX,ur,اے ایپ چل ہی نہیں رہا میں کیا کروں کوئی طریقہ بتا ئیں اگر کس معلوم ہے,1,ur,negative
OLX,ur,fasit,5,it,positive
OLX,ur,الیکٹرک,5,ur,positive
OLX,ur,یہ ایپس بہت سلو ہے اسکو بہتر بنائیں موبائل میں اوپن نہیں ہو رہی,1,ur,negative
OLX,ur,میرے پاس تو ان نھی ھوراھاھے مجھے طریقہ بتاو اپڈیٹ بھی کیا لیکن ابھی بھی کام نھی کراھا مجھے طریقہ بتاوو,5,ur,positive
OLX,ur,لوڈ ھی نھین ھورھس,1,ur,negative
OLX,ur,اچھا ہے ۔,5,ur,positive
OLX,ur,پتا نہیں کیوں اوپن نہیں ھو راھا,5,ur,positive
OLX,ur,یہ ایپ کافی دنوں سے اوپن نھیں ہوتی,5,ur,positive
OLX,ur,", یہ چل نہیں رہا. اس کا کیا حل ہے.",1,ur,negative
OLX,ur,سلام یہ کھول ہی نہیں رہی,1,ur,negative
OLX,ur,meri app q nahi khul rahi kia msla hy,1,id,negative
OLX,ur,نائس ھے او ایل ایکس ایب اچھا ایب ھے,5,ur,positive
OLX,ur,السلام علیکم ورحمتہ اللہ وبرکاتہ سرجی میں کتنے دنوں سے ٹرائی کر رہا ہوں میری او ایل ایکس ایپ اوپن ہی نہیں ہو رہی مہربانی کرکے میری کچھ مدد کریں,5,ur,positive
OLX,ur,ایپ بہُت اچھی ہے,5,ur,positive
OLX,ur,zaidullah,5,tr,positive
OLX,ur,good morning,5,hr,positive
OLX,ur,کباڑ,3,ur,neutral
OLX,ur,میرے فون پر یہ ایپ اوپن نہیں ہو رہی,5,ur,positive
OLX,ur,mere pas olx nhi khul raha iski kia waja he,5,et,positive
OLX,ur,ڈرئیور,1,ur,negative
OLX,ur,good ok 😊,5,hr,positive
OLX,ur,very slow,1,cs,negative
OLX,ur,عام آدمی,5,ar,positive
OLX,ur,open ni horha plz help me,1,nl,negative
OLX,ur,suzuki wagnar,5,sw,positive
OLX,ur,فضول بکواس ایپ جو کھلتا نہیں,1,ur,negative
OLX,ur,aziz nise,5,hr,positive
OLX,ur,مناسب ایپ ہے,5,ur,positive
OLX,ur,olx logo se aage ni chlta,1,it,negative
OLX,ur,not working,1,af,negative
OLX,ur,nasrllaha,5,tl,positive
OLX,ur,kholta nii haa,2,fi,negative
OLX,ur,ملک شیخان,3,ur,neutral
OLX,ur,یوآرگوڈ,5,ur,positive
OLX,ur,samiullahkhan,5,id,positive
OLX,ur,جناب کئ ماہ سے ایپ نھی چل رہی,2,ur,negative
OLX,ur,جی بہت اچھا,5,ur,positive
OLX,ur,khan king,5,tl,positive
OLX,ur,یہ نہیں کھل رہآ,1,ur,negative
OLX,ur,یہ نہیں کھلتا ہے,2,ur,negative
OLX,ur,پہلے یہ ایپ چلاتا رہا لیکن اب کھلتا نہیں حالانکہ کئی بار ڈاؤن لوڈ کیا ھے کیا وجہ ہے ٹھیک کردیں,2,ur,negative
OLX,ur,it's not working,5,af,positive
OLX,ur,گاڑی,5,ur,positive
OLX,ur,میرا olx app نہیں کھل رہا، کیاکروں؟,5,ur,positive
OLX,ur,فراڈیے ہیں یہاں سب اور یہ ایپ بھی فراڈ ہے,1,ur,negative
OLX,ur,فزول,1,ar,negative
OLX,ur,palto bakwasss,5,tl,positive
OLX,ur,yas ok,5,tr,positive
OLX,ur,کیا بات ہے ایپ کام نہیں کر رہا ہے یا میرے موبائل کوئی مسئلہ آگیا ہے؟,4,ur,positive
OLX,ur,basharat khan,5,so,positive
OLX,ur,app zabardst hai par kuch dino se app open he nhi ho rhi 😕 pta nhi keyun. app apn kro to kuch der tak olx logo ata phir back ho jati 🤔,2,id,negative
OLX,ur,olx not working properly,1,af,negative
OLX,ur,ایپ کام نہیں کر رھا,1,ur,negative
OLX,ur,ہر ایک کی پہنچ میں اور سب کچھ بیچ دو,5,ur,positive
OLX,ur,او ایل ایکس صحیح طرح سے کام نہیں کر رہا ہوں کل نہیں رہا,1,ur,negative
