app,lang,content,score
JazzCash,en,nice,5
JazzCash,en,imranali for,5
JazzCash,en,thank you 😊,5
JazzCash,en,good,5
JazzCash,en,good,5
JazzCash,en,Masha Allah,5
JazzCash,en,I have facing a two problem 1...I can't open my jazz cash account when I entered my id card number for a new registration mobile This APP can't move to next step 2... I can't use my jazz cash account using Code How to resolve this problem,1
JazzCash,en,a 1 g,5
JazzCash,en,Good job,5
JazzCash,en,best in jazz,5
JazzCash,en,so great service,5
JazzCash,en,some time not working,5
JazzCash,en,wonderful,4
JazzCash,en,plz send me otp,5
JazzCash,en,wow,5
JazzCash,en,nice,5
JazzCash,en,good,3
JazzCash,en,well-done,1
JazzCash,en,good,5
JazzCash,en,good,5
JazzCash,en,Good services. Please allow international transactions..,4
JazzCash,en,super app for everything,5
JazzCash,en,good,2
JazzCash,en,Recommended,5
JazzCash,en,I like this app it is best online banking app,5
JazzCash,en,very good 😊,5
JazzCash,en,good,5
JazzCash,en,very good 😊👍 app,5
JazzCash,en,Nice....,5
JazzCash,en,jafer,5
JazzCash,en,v good,5
JazzCash,en,owsome,5
JazzCash,en,good,5
JazzCash,en,excellent,5
JazzCash,en,very nice app and no problem shie is very nice,4
JazzCash,en,nice,5
JazzCash,en,👍 good pool,5
JazzCash,en,it's good app and proved beneficial for me I love this incredible app,5
JazzCash,en,hbl mobile app se payment ki facility honi chaye.,5
JazzCash,en,nice app,1
JazzCash,en,very good,5
JazzCash,en,best app,5
JazzCash,en,soooooo cooool and good 👍,5
JazzCash,en,Nice app,5
JazzCash,en,good,5
JazzCash,en,good,5
JazzCash,en,super,5
JazzCash,en,good 😊,5
JazzCash,en,good,4
JazzCash,en,good,5
JazzCash,en,nice,5
JazzCash,en,Superb👍,5
JazzCash,en,good,5
JazzCash,en,ok,5
JazzCash,en,good,1
JazzCash,en,good,5
JazzCash,en,good working now,5
JazzCash,en,good working,5
JazzCash,en,complete nonsense ❌,1
JazzCash,en,good,5
JazzCash,en,I have been using my Brothers acckunt for a long time .Now i change my mobile .so biometric options is the last option for me and i dont use it again .what should i do next (solution),1
JazzCash,en,best app,5
JazzCash,en,very good application,5
JazzCash,en,good app,5
JazzCash,en,he hi right wallet,5
JazzCash,en,I am unable to Dave my screen short after sending money please sort as soon as soon,5
JazzCash,en,goog,5
JazzCash,en,best jazzcash app,5
JazzCash,en,good,5
JazzCash,en,dakoo waste of money,1
JazzCash,en,good,4
JazzCash,en,GOOD,1
JazzCash,en,very nice app jazz cash ❤️,4
JazzCash,en,it's good,5
JazzCash,en,Excellent service👍🏻,5
JazzCash,en,Excellent,5
JazzCash,en,good 👍,5
JazzCash,en,nice,1
JazzCash,en,I love you jazz cash,4
JazzCash,en,assalamualaikum Hello jazzcash helpline I am deeply disappointed with the use of jazzcash application because with the change of mobile (new) it's difficultly also increases and there team can't satisfy us about how to handle the problem. If you see to the company and there support then you will ignore there use in your daily life because I am not logins in my new device no sms from the company and the application can't fetch the code when the company send to you after one day.,3
JazzCash,en,Good,3
JazzCash,en,like,5
JazzCash,en,love you jazz cash,5
JazzCash,en,Good 👍,5
JazzCash,en,very nice 👍,5
JazzCash,en,very good application,5
JazzCash,en,nice,3
JazzCash,en,good,5
JazzCash,en,🥰🥰🥰🥰,5
JazzCash,en,Nice,5
JazzCash,en,Fabulous application good work,5
JazzCash,en,jazzchash is h very good app,5
JazzCash,en,fastest and secure and very low fees of per transaction smart money transfer,5
JazzCash,en,Good,5
JazzCash,en,nice application so sweet,5
JazzCash,en,good 👍,5
JazzCash,en,good,5
JazzCash,en,good app,5
JazzCash,en,"What kind of app is this? I didn't do any transaction, but still 399 was automatically transferred to pi Pakistan, then this message came. Thank you for using Jazzcash. Your transaction of 399 from PI PAKISTAN PVT LIMITED has been completed successfully.",1
JazzCash,en,Good app,5
JazzCash,en,"I’ve been trying for over a month to enable JazzCash Tap & Pay on my NFC Android phone, but it always shows “Oops, internal server error.” I met all requirements (NFC on, default app, lock + fingerprint set, notifications allowed, cache cleared, reinstall). I sent many emails with screenshots and video, yet complaints kept being closed as “resolved.” Only after weeks of my efforts JazzCash admitted it’s a known issue to be fixed in update 9.1.25. Poor support, still not solved.",1
JazzCash,en,excellent 👌,5
JazzCash,en,good,5
JazzCash,en,very good,5
JazzCash,en,زبردست,5
JazzCash,en,excellent,5
JazzCash,en,excellent,5
JazzCash,en,"package lagao to balance share ho jata ha , sahi bakwas app hai",1
JazzCash,en,Good app,5
JazzCash,en,best services provider,5
JazzCash,en,ok,5
JazzCash,en,good,2
JazzCash,en,space,5
JazzCash,en,nice app,5
JazzCash,en,Clean.,5
JazzCash,en,a one branded app,5
JazzCash,en,this app awesome 👍,5
JazzCash,en,Best performance,5
JazzCash,en,nice application jazz cash,5
JazzCash,en,good 💯,5
JazzCash,en,awesome experience jazzcash but sometime it not working and balance cut auto but slip couldn't show 😕 after 1 day history show the transaction,1
JazzCash,en,ok,5
JazzCash,en,jazz cash very nice and very fast,5
JazzCash,en,Just cash is a great app! I could not figure out how to fit in my number which is a United States number into the beginning portion.,5
JazzCash,en,Always good,5
JazzCash,en,nice,1
JazzCash,en,super,5
JazzCash,en,nice,5
JazzCash,en,average because sometimes payment gets deducted and the receiver doesn't receive it for 30 minutes,3
JazzCash,en,its,5
JazzCash,en,good,5
JazzCash,en,very good serves,5
JazzCash,en,Good work 💯,5
JazzCash,en,⭐⭐⭐⭐⭐The is very Best ap jazz c.s.h ap Pakistan visit 👌👍,5
JazzCash,en,Good,5
JazzCash,en,Very best for use,5
JazzCash,en,nice 👍👍👍,4
JazzCash,en,♥️♥️♥️,5
JazzCash,en,zain 🥰,5
JazzCash,en,nice,5
JazzCash,en,Jazzcash God app,5
JazzCash,en,wonder full,5
JazzCash,en,good,5
JazzCash,en,nice,5
JazzCash,en,good,5
JazzCash,en,lovely,4
JazzCash,en,bast appp ha thenx jaaaz cash,5
JazzCash,en,nice app,5
JazzCash,en,good,5
JazzCash,en,please my account activate ker dy,5
JazzCash,en,"vipjazzcash,,plz help me plz Lon do Mugha,,",5
JazzCash,en,very good app in sefty,5
JazzCash,en,good,5
JazzCash,en,best,5
JazzCash,en,good,5
JazzCash,en,excellent,5
JazzCash,en,nice app,5
JazzCash,en,Good,5
JazzCash,en,good it,5
JazzCash,en,very good,5
JazzCash,en,good,5
JazzCash,en,Good app,5
JazzCash,en,good,1
JazzCash,en,very helpful app,4
JazzCash,en,Rafieeq Nadia,5
JazzCash,en,good,5
JazzCash,en,"when I don't have net or mobile data I try to open it but it shows you don't have package and I am unable to use without mobile data , it says you should have MB'S what the hell is this I open jazz cash to make bundle but I am un able",1
JazzCash,en,nice,5
JazzCash,en,very slowly 😴,1
JazzCash,en,good,1
JazzCash,en,Great is Jazzcash,5
JazzCash,en,excellent 👍,5
JazzCash,en,best review,5
JazzCash,en,grateful service,5
JazzCash,en,best app,5
JazzCash,en,Mughal,5
JazzCash,en,best ap,5
JazzCash,en,nice app,5
JazzCash,en,excellent 👌,5
JazzCash,en,paisay to return kr do,5
JazzCash,en,good work any time Avery way,5
JazzCash,en,great app,5
JazzCash,en,Good,5
JazzCash,en,best account but not allow the transition screen shot,3
JazzCash,en,Muhammad Niayz,5
JazzCash,en,There is no search bar option in jazzcash. With the help of search bar options anyone can search anything with a single word.,4
JazzCash,en,good 💯,1
JazzCash,en,nice 🙂 and use full,5
JazzCash,en,bahut achcha Laga,5
JazzCash,en,Good,5
JazzCash,en,good,4
JazzCash,en,numanrajpoot,5
JazzCash,en,excellent,5
JazzCash,en,"Disappointed by their service. I tried subscribing a package from Rox and paid via Jazzcash. The amount got deducted, but the package never got activated. Upon contacting Rox, they told me that they never received the amount. Complained twice and it gets resolved without any solution, now I can't even file another complain on the app. Pathetic service",1
JazzCash,en,good,5
JazzCash,en,WALL DONE 🫶,5
JazzCash,en,costumer service are to slow,1
JazzCash,en,nice 👍,5
JazzCash,en,good,2
JazzCash,en,ok,4
JazzCash,en,This app is very usefull for bussinessman and this service os very fast,5
JazzCash,en,proud of you,5
JazzCash,en,گوڈ🫶🫶🫶,5
JazzCash,en,some large problems linked not login only create a new accounts,1
JazzCash,en,Arshad,5
JazzCash,en,love it but suggestion to make it easy transition.,5
JazzCash,en,good,3
JazzCash,en,open,1
JazzCash,en,Nice app,5
JazzCash,en,Good,5
JazzCash,en,good Experience,5
JazzCash,en,Fasal,5
JazzCash,en,.😃🏣😃🏣,4
JazzCash,en,Good 👍,5
JazzCash,en,ok,5
JazzCash,en,nice 👍,1
JazzCash,en,excellent,5
JazzCash,en,v.good,5
JazzCash,en,Awesome 👍 in Apk,4
JazzCash,en,nice app,5
JazzCash,en,nice,5
JazzCash,en,ok,5
JazzCash,en,Very helpful Application I really like it 🙂,5
JazzCash,en,good,3
JazzCash,en,it's very easy and useful for all kinds of payments and mobile load&packages,3
JazzCash,en,This is very good ap for jazzz cash,5
JazzCash,en,ok,4
JazzCash,en,best app,5
JazzCash,en,nice,5
JazzCash,en,good experience,5
JazzCash,en,mjy loan ni mil rha plz give me loan,5
JazzCash,en,it's best,5
JazzCash,en,okay,5
JazzCash,en,good experience,5
JazzCash,en,I give 5 start because this is best app but the theme and icon design is boring 😔 so kindly add new icon design style and change some in layout to make unique from another wallet app,5
JazzCash,en,ranaesghar,4
JazzCash,en,Good,5
JazzCash,en,good,1
JazzCash,en,Good cash in hand facility to pay venders ..,5
JazzCash,en,very good,5
JazzCash,en,bakwas service,1
JazzCash,en,good,5
JazzCash,en,awesome app,5
JazzCash,en,nice 👍🏻,1
JazzCash,en,Thank,5
JazzCash,en,Very Nice,5
JazzCash,en,Inza yousaf,5
JazzCash,en,nice,5
JazzCash,en,some time slow,2
JazzCash,en,excellent service quick work keep it up,1
JazzCash,en,good,5
JazzCash,en,bad,5
JazzCash,en,hsazrat umar,5
JazzCash,en,well,5
JazzCash,en,old version is best,5
JazzCash,en,good,5
JazzCash,en,best,5
JazzCash,en,good,1
JazzCash,en,don't work if pakage is.not it should work with jazz signals,3
JazzCash,en,why you off screen shot .Jazz cash Account is mine and i am not able to take screenshot what a joke. On access to take screenshot some time we need screen shot for help or tu save some information,1
JazzCash,en,The best think about that's it gives you a lone long need.,5
JazzCash,en,good,1
JazzCash,en,excited,5
JazzCash,en,👍,1
JazzCash,en,verry good,5
JazzCash,en,Best Online payment apps without internet package work on jazz 4G.,5
JazzCash,en,aveage,3
JazzCash,en,😊👍 good,5
JazzCash,en,nice,5
JazzCash,en,nice 👍,3
JazzCash,en,saif,5
JazzCash,en,excellent,5
JazzCash,en,pi stole my money every month please help me,2
JazzCash,en,very good and helpful app and easy to use also,5
JazzCash,en,good,5
JazzCash,en,i try this,5
JazzCash,en,good,5
JazzCash,en,jazz,5
JazzCash,en,good app,5
JazzCash,en,I face some big problem my second account can't get login verification error please tell ho it login,1
JazzCash,en,Worst app and service,1
JazzCash,en,good,5
JazzCash,en,good,5
JazzCash,en,jazz cash is very perfect every time,5
JazzCash,en,Good 👍,5
JazzCash,en,"helpful, easy to use",5
JazzCash,en,what a apps,5
JazzCash,en,nice,5
JazzCash,en,This is the best app for sending or recieving payments so i liked it soo much,5
JazzCash,en,very nice 👍 app,5
JazzCash,en,very good,5
JazzCash,en,Good ap,5
JazzCash,en,organic jazz,4
JazzCash,en,They never used one logo. Sometimes difficult to find the app in the list 🤷,1
JazzCash,en,rizwanali,5
JazzCash,en,MashAllah Bht achi application hai mainay Loan leya Meri Limit 25000 ho gye fr mainay 25000 ka loan leya air application delete krdi 😂😂,5
JazzCash,en,good job,5
JazzCash,en,Lajawab,5
JazzCash,en,mashallah good service,1
JazzCash,en,Absolute trash app. My payment got deducted but the order didn't go through. I contacted the support to reverse it with all details. The transaction date was clearly mentioned to be of 29th August and their reply email after a week said it had been reversed on 27th August. The support team is totally high and useless. It was never refunded and they put the blame on the merchant.,1
JazzCash,en,apps biometric verification not working,1
JazzCash,en,good experience,5
JazzCash,en,v nice app,5
JazzCash,en,Can You Please Add A Option To Hide Our Number In QR Code For Privacy,1
JazzCash,en,excellent work 👌,4
JazzCash,en,good,1
JazzCash,en,nice 👍,5
JazzCash,en,outstanding,5
JazzCash,en,good app,5
JazzCash,en,fast and secured. love to using jazz cash,5
JazzCash,en,Good 👍,3
JazzCash,en,always,5
JazzCash,en,worst app full of bugs and errors,1
JazzCash,en,gud,5
JazzCash,en,Good,5
JazzCash,en,app me kisi pkg ka screenshot q nahi le skte bhai? kis hootye ne app develop kiya hai ye feature apki app ma? isko foran hatao jahiloo,1
JazzCash,en,jazzcash is amazing app Especificality customer care service is outstanding.,5
JazzCash,en,Good Service,5
JazzCash,en,trust full app,1
JazzCash,en,good,5
JazzCash,en,okay 👍🏻,5
JazzCash,en,very good service,5
JazzCash,en,good,5
JazzCash,en,there was difficult while transfering payment,1
JazzCash,en,Rajib ali,5
JazzCash,en,Best App for Transaction,5
JazzCash,en,bohat taxes hain,1
JazzCash,en,i doesn't open my app but features and layout designs are Very asthetic,5
JazzCash,en,good,1
JazzCash,en,Amazing app🤪🤪,5
OLX,ur,good 👍 Shahbaz hanif,5
OLX,ur,Good,4
OLX,ur,بہترین کاوش ہے,5
OLX,ur,Good But some ad was removed 😕😞❌💔👿😠😡😡,5
OLX,ur,بہترین ایپ ہے,5
OLX,ur,یہ بہت ہی اچھی ایپ بنائی گئی ھے شریف لوگ اس سے بہت زیادہ فائدہ اٹھا سکتے ہیں,5
OLX,ur,بہترین معیار دستیاب,5
OLX,ur,login ni ho rha,1
OLX,ur,good,5
OLX,ur,No Urdu language*,1
OLX,ur,اس ایپ میں اب ایڈ پرپیسے لگا دیےگئے ہیں۔سودا ہونے سے پہلےپیسے کس بات کے؟ آپ بےشک پراپرٹی کاسودا ہونے کے بعد اپنی فِیس وصول کرنے کا حق رکھتے ہیں ،سودا ہونے سےپہلے نہیں ۔براہ کرم اس شکایت پر ضرور غور فرمائیں ۔شکریہ۔,3
OLX,ur,Very good,5
OLX,ur,بہت بہترین!!!,5
OLX,ur,ایپ نہیں چل رہی,1
OLX,ur,Nis,5
OLX,ur,پہلے بھی عرصہ میری ایپ نھی چلتی تھی اب پھر وہی مسئلہ ہے۔۔ ایپ اوپن ہی نھی یوتی,1
OLX,ur,Olx app اوپن نہیں ہورہی ھے۔انٹرنیٹ کنکشن میں کوئ پروبلم نہیں ۔لہذا ایپ کے فالٹ ختم کریں۔,1
OLX,ur,Mere pass olx app open nahi ho rahi...,1
OLX,ur,سر میرے موبائل میں اولیکس لوڈ نہیں ہو رہا,2
OLX,ur,کاروباری شوق,5
OLX,ur,Fazool,5
OLX,ur,Olex open Nahin ho Raha Help please,5
OLX,ur,میر مبائل سامسنگ پرو ہے اس میں یہ پروگرام نہیں کھولتا ہے کوئی طریقہ کار بتائیں,5
OLX,ur,Olx is one of the best for buyers and sellers,5
OLX,ur,Good,5
OLX,ur,Acha he Good,3
