,app,lang,content,score
9211,OLX,en,"i’ve been using olx pakistan for many years and truly appreciate the platform. in the past, the free ad posting feature was a big help for common people and small sellers. nowadays, most ads require payment, which is not affordable for everyone. i request olx to kindly consider bringing back the easy free ad posting system or at least reduce the prices, so that more people from all walks of life can benefit from the platform. thank you!",5
9215,OLX,en,"people commit a lot of fraud, they post ads by writing low rates and scam people. action should be taken against these people. ads without numbers and from other cities should be stopped. thank you.",5
9216,OLX,en,"in logo kam start kia hai call center agents call krte hai ap force krte hai k package purchased kre or ap btate hai k hum ki is trah post kre ge ap ko pas order hi order ho or passe lene k bad na to package activate hota hai na koy profile banti hai or na hi ye log sai se bat sunte hai ye log sirf scam krte hai .7000 hazar is k agent ne liya his ka nam tanzeela waseem tha or na koy ads na koy na profile. so stay away, guys ye log sirf scam kr rahe hai.",1
9217,OLX,en,i am scammed on olx of r's200000 pakistani 200k,5
9218,OLX,en,kharab app,1
9219,OLX,en,very nice 👍,5
9220,OLX,en,nice experience,4
9221,OLX,en,1 number ke bawas app hai paihle koi bhi cheese sale krni hoti thi to forn sale ho jati thi or ab bgairt log bohat ate hai scammers or frauds,1
9222,OLX,en,achi app hai,5
9223,OLX,en,very very awesome mashallah i have use this app since many years good workplace online good business gives people mashallah,5
9224,OLX,en,"to much wait ✋️, and then this app download",5
9225,OLX,en,olx nice app easy and save,5
9226,OLX,en,soo good,5
9227,OLX,en,just a fraud featured k liye paisey laitey hain lakin 15 din one month k features main bhi koi coustmer raabta nahi kerta bas logo ko beywakoof bananey or un sey paisey lootney ka kaam ker rahey hain ye olx waley,1
9228,OLX,en,not secure application fraud spam and fake shops fake products,1
9229,OLX,en,olx is best way of reasonable price,5
9230,OLX,en,"olx is the perfect online marketplace to buy and sell. no need to visit the flea market to find the best deals on pre-owned items! here you’ll find a wide selection of new and used products, including vintage clothes, antique furniture, used books, retro games, electronics, pre-owned cars and studios for rent. also, an extensive listing of services and jobs.",4
9231,OLX,en,new update is just argggghhh annoying as hell .... you can not select anything city from example lahore no option,1
9232,OLX,en,this is very good app you working trade,5
9233,OLX,en,"another junk update with no dark theme. no proper location selection, shows ads from my neighborhood and then jump to other city, no option of seeing all ads in my own city, junk 🎖",1
9234,OLX,en,one of the worst experience i am having through this app. i don't understand what are the people who are managing this app doing. i am trying to post a mobile sale ad for at least an hour but it keep saying the ad is being rejected. when i try to contact help center they just don't answer. solve this issue of yours.,1
9236,OLX,en,pathetic. deleting my adds with no valid reason.,1
9237,OLX,en,"bhot hi gatya restrictions pe restrictions app ko bna diya hai month 20-25 din mai ik hi add de sakty ho free,app open kro ayse jesy adds ki dukan kol di..small city walay add post py othna pay karengy jitna big cities waly 100 views b nhi aty 5 din mai koi ku pay kre..app bhej dy kisi b nahi chala skaty thu..aur ye itne cheap developer raky hai ...gatya ui..",1
9239,OLX,en,intihai ghatiya aap hy olx ab har update par mazeed ghatiya hoti hy msg send kro to agly tak pohncha hi nhi hy ya khud ka send hoa msg hi gayab ho jata hy very bad,1
9240,OLX,en,location lga kar bhi kisi dusri dur ki location ki searching items ati hain,1
9241,OLX,en,"after this new update, app is more responsive, very well optimized and has more snappier and clean look, great work",5
9242,OLX,en,useless colour eye. disturbing scheme theme difficult to understand im dark mode user and its not dark so leaving olx 😭😭😭😭😭😭😭😭😭,1
9243,OLX,en,"a terrible experience. right after posting my car ad on olx, their reps bombarded me with calls and whatsapp messages pushing paid promotions, promising better results. i gave in, but once i paid, all support vanished. despite the ad running for a month, i didn’t get a single inquiry.",1
9244,OLX,en,nice performance 👍🏻👏🏻,5
9245,OLX,en,i reported a guy in olx but i don't think you people will take it seriously as i sold a charger to a customer and our deal was about 700 but he only gave me 500 and ran away with the charger and i hope olx you would take action then i would think reinstalling this app,3
9247,OLX,en,ispy i'd nhi bn rhi,1
9249,OLX,en,the app is very useful for me but users spend to much time on app 🙂 in light mode my eyes 👀 hurts to please at dark mode in olx (it is useful for me and other people who use this app ) thanks 😊,5
9250,OLX,en,very good excellent work,5
9251,OLX,en,itni lanti app ha k bss,1
9252,OLX,en,worst app ever banned my account based on suspicious which was not proven and lacked evidence and staf act arrogant and instead of giving customer services they demand customer obedience( an update claiming i have violated their policy without investigating as i said the worst app ever and staff members are not interested in evidence just their own story ),1
9253,OLX,en,i'm soo disappointed from olx,1
9254,OLX,en,plz dont buy any thing online on olx spacialy mobile all r fake 100% fake all r scam avoid online delivery dont pay any thing otherwise u loss ur moneny.,1
9255,OLX,en,very good experience,5
9257,OLX,en,shukr hy olx pay new update aye or ye update achi hy or glitch be kafe kum ho gy hy nice work olx team,5
9258,OLX,en,mashallah,5
9259,OLX,en,helpful app good app 😁👍,5
9264,OLX,en,this is very important app and shopping iv very easy,5
9265,OLX,en,this app is very useful,5
9266,OLX,en,now is good again.,5
9267,OLX,en,baqwas app ha seller ka bilkul khyal nahi krty es schy ab dosry app hain seller hazrat ky bht strict rules bnaye howy hain not recommended to seller's don't install it 😡😡😡,1
9268,OLX,en,i love this new update more easy more stylish,4
9271,OLX,en,"pathetic app i will never recommend to anyone, they are just looting your money in the name of ads.",1
9272,OLX,en,time killer app time west app,1
9273,OLX,en,okay app,5
9275,OLX,en,bekaar app hogai ha ad feature krne k lea jhoot bolty ha k client ha sell hojae ga bad mai koi pta nai bass ad feature krna hota ha,1
9276,OLX,en,all add home delivery,2
9277,OLX,en,always a great experience...,5
9280,OLX,en,"this app is great for more sales, but its featured ads are second to none.",5
9282,OLX,en,this app has totally fraud and scam please avoid it,1
9283,OLX,en,access denied when login why? please tell me how can i fix this issue,1
9284,OLX,en,main olx kafi der se us kar raha ho aaj ki jo update hai kafi acchi hai lekin 1 2 chizen pasand nahin i ek to koi picture send kar do to delete nahi ho sakti agar kisi ko price select kar bhej do to vah bhi delete nahin hoti please isko thoda thik kare,5
9286,OLX,en,impossible to spread out your ad. way too much emphasis on featuring ads. only a handful of buyers see your ads. and it's the same buyers everytime.,1
9287,OLX,en,good paltfome nice parchasing,5
9288,OLX,en,"now, as when i am writing this review, i want to highlight some of the issues being faced by me and fellow olx users. currently, we are facing the issues of viewing and uploading of pictures on olx chat. moreover, i also want to mention the issue of being contacted by some of the olx affiliates and staff members who sneak into our information and contact us in order to feature our uploaded ads which is also a matter of concern.",2
9289,OLX,en,voice recording nahi download ho rahi😡😡😡,5
9290,OLX,en,you cannot post without ads after 3 to 2 published product you get to pay for add then you post,1
9292,OLX,en,so best 😃,4
9293,OLX,en,good nice app,5
9296,OLX,en,this app is very useful app shopping,5
9297,OLX,en,here is problem in olx while make an account can not receive call or sms for verification need to look on this,1
9299,OLX,en,this is a most help ful app,5
9301,OLX,en,"disappointed due to not post my add, deleted my account for lifetime",1
9302,OLX,en,best olx,5
9304,OLX,en,good source,4
9305,OLX,en,olxجو پہلے استمال کرتے تھے وہ نئی ہیں کیو کہ انہیں کچھ رقم دیں تو ٹھیک نیں تو یہ ایٹم کو روک دیتے ہیں کہ کوئ دیکھ نہ سکے ۔۔۔۔,1
9306,OLX,en,"this software is very bad, it is of no use. i live in karachi but i am seeing things from punjab region. it was very good before but now what has happened? try to resolve the problems and fix the service. 🥺",2
9307,OLX,en,its a very greatfull programe i like this app,5
9308,OLX,en,pakege boht zaiada costly kr diya ha,1
9309,OLX,en,olx owners contacts me,5
9310,OLX,en,ye app download nahi ho raha again,1
9312,OLX,en,olx pakistan doesn't work in my mobile,4
9313,OLX,en,"i had to delete the ad because the olx helpline agents were aggressively pushing me to pay for ad features, which was a really unpleasant experience.",1
9314,OLX,en,it's good 👍🏻,5
9315,OLX,en,"very worst app ,now everyday needs to login , and if you put your adds they call u and request to pay fee,,, we r very dissatisfied+ disappointed 😞☹️,,, currently by logging again and again",3
9318,OLX,en,should work on cars section.,3
9319,OLX,en,too much expensive. bohat zeada mehngi ads kr di hui hen inhon ny. jo cheez sale krni hoti hy. us say zeada to inki demand hoti hy k hamen pay kren. koi alternative app honi chaheay is ki.,1
9320,OLX,en,this app is totally useless because now they charge fee to promote your add also they have free add service but this service totally use and also they will force you to give them fee to promote your add because free add service only attractive 1 persend audience from 99 ( totally useless app do not download this app 🙏🙏,1
